stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,25.78,0,1.02,3.21,3.86,2.33,6.63,0.67,0.62
3dpf,75.54,0,1.29,0.36,0.35,5.3,2.99,0,0
5dpf,0.69,0,1.22,3.86,3.84,0.46,7.68,0,0
10dpf,27.94,0.63,5.76,6.01,0,0.39,1.19,0.53,0
