stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.45,0,0,0,0
3dpf,5.61,0.4,2.03,0,0.34
5dpf,0,0.52,1.79,0.78,0.41
10dpf,0.39,0.37,3.25,0,0.91
