stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,2.82,0,0,0.87,0,0.74,0.96
3dpf,35.12,0,0,0,0.34,0,0
5dpf,3.46,0,0.58,0,0.77,0.86,3.43
10dpf,4.98,0.56,0,0,0,0,0
