stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,4.97
16hpf,0,0,0,4.02,42
3dpf,6.12,0.46,0,0,0
5dpf,0,0,1.69,0,1.06
10dpf,36.77,0,0.46,0,0
