stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,0,0,5.45
24hpf,1.42,0,0,0,0,0,0,33.02
2dpf,2.08,2.08,1.46,0.61,0.74,1.58,1,220.41
3dpf,0,0,0,0,0,0,0,13.02
5dpf,0.94,0,0,1.03,1.38,0,0,20.99
10dpf,0,0,0,0,0,0,0,13.63
