stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0,1.75,0,0,0,0,0
2dpf,1,6.51,24.57,1.78,0,0,1.7
3dpf,4.58,2.16,4.84,0.53,0,1.44,0.8
5dpf,1.52,9.26,45.42,1.22,0.57,3.34,1.49
10dpf,1.27,1.83,18.97,0,0,1.24,0
