stage,central_nervous_system,endoderm,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,0.51,0,0,0
3dpf,2.04,0,5.46,1.17,0,0
5dpf,0.47,0,4.45,0.87,0.56,0.3
10dpf,0.39,1.84,17.06,0,0,0
