stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
24hpf,4.06,0,0,0,0
2dpf,1.73,1.6,10.29,5.77,6.63
3dpf,0.91,0,0.55,46.73,0
5dpf,0.72,0,0.39,33.06,0
10dpf,0,0,0,26.97,0
