stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,9.54,0,0,0,0,0,0,0,0,0
12hpf,28.22,0,0,0,1.83,0,0,1.82,0,1.84
14hpf,11.22,0,0,0,2.33,0,0,0,0,4.92
16hpf,3.38,0,0,0,0,0,0,0,1.8,6.91
19hpf,25.59,0,0,0,1.5,1.96,0,0,0,0
24hpf,26.33,0,0,0,0,1.35,0,0,0.84,1.87
2dpf,294.21,4.13,4.13,19.88,36.45,89.35,1.91,0,27.23,25.97
3dpf,444.26,3.74,0.3,2.77,6.58,57.85,0.71,0,2.43,3
5dpf,89.94,1.8,2.1,6.73,3.12,74.63,7.37,0.79,5.28,17.4
10dpf,462.74,11,4.33,7.83,6.44,40.78,3.11,0,5.53,5.57
