stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0.83,0,0,0,0,0
2dpf,0,0,10.28,0,0.75,0,0,0
3dpf,0,0.59,5.67,0,0,0.43,0,0
5dpf,0,0,67.76,0.81,0,0,1,0.96
10dpf,5.76,0.59,111.7,0,0,2.45,0,1.4
