stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,46.53,0,13.73,0,9.29,16.77,0,0,44.07,35.04
12hpf,38.16,1.76,13.29,1.85,19.55,0,0,36.38,30.61,27.95
14hpf,129.04,0,44.41,10.08,16.12,43.89,2.42,10.25,78.43,59.08
16hpf,159.09,9.52,24.71,7.93,41.87,35,3.61,15.3,200.42,45.85
19hpf,217.58,3.6,1.67,1.63,12.17,3.29,0,0,61.2,16.66
24hpf,411.59,0.95,14.72,2.09,14.23,22.3,8.89,0,112.5,38.04
2dpf,788.73,20.24,59.77,70.31,145.95,363.12,69.93,5.19,129.06,221.3
3dpf,4070.06,16.5,13.31,18.31,22,253.07,6.48,0,20.21,87.43
5dpf,249.23,25.79,78.84,86.99,46.59,522.74,46.68,20.67,108.45,510.35
10dpf,1506.48,31.15,59.88,70.61,29.75,319.52,18.65,0,57.18,112.76
