stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,12.59,0,0,0,8.89,0,0,0,0,0
12hpf,23.75,0,0,0,2.05,0,0,0,22.24,13.93
14hpf,2.41,0,0,0,2.28,0,0,0,0,2.47
16hpf,11.4,1.85,0,2.82,2.03,0,0,0,6.46,3.49
19hpf,11.27,0,0,0,1.57,0,0,0,0,1.73
24hpf,15.2,0.81,2.81,1.17,2.2,0.88,1.93,0,7.97,7.61
2dpf,143.38,8.18,22.18,25.86,60.04,132.47,11.77,0,46.48,37.62
3dpf,324.08,10.86,4.46,14.18,14.45,111.57,2.41,0,10.59,20.25
5dpf,66.08,8,32.69,52.03,17.42,208.82,15.37,7.91,33.7,89.36
10dpf,334.63,16.1,29.32,27.65,14.98,146.18,8.46,0.72,19.54,30.91
