stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
16hpf,0,0,0,1.76,0,0,0,0,0
19hpf,0,0,0,0,0,0,0,0,27.84
24hpf,0,0,0,0.9,0,0,0,0,9.05
2dpf,1.09,0,0,2.79,0,2.02,0,0,32.61
3dpf,49.75,4.86,0,1.45,2.63,0,0,0,23.76
5dpf,13.13,6.68,9.45,3.47,18.83,1.28,0.72,2.1,71.28
10dpf,99.25,9.94,11.34,5.79,15.33,0,0,2.11,42.55
