stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.3,0,0,0.91,0.52,3.68,0,3.49,1.28
3dpf,12.41,0,0,0,0.31,3.96,0,0.59,0.57
5dpf,1.01,0,0,2.28,0,3.36,1.46,0.97,1.61
10dpf,8.06,0.43,0.49,0,0.95,4.52,0,0.88,1.35
