stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,9.49,0,2.73,3.58,1.42,1.05,0.58,1.79
3dpf,4.4,0,0,2.26,0,0,0.34,0
5dpf,0.31,0.81,0,4.15,0,0,0.73,1.2
10dpf,2.9,0,0,0.63,0,0,0.5,0
