stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,0,0,14.96,0
12hpf,2.5,0,2.84,0,2.36,2.02
16hpf,0,0,0,0,1.89,0
19hpf,0,0,0,0,1.69,0
2dpf,67.02,0.79,0,1.96,0,0
3dpf,4.7,0,0,1.19,0,0
5dpf,8.59,0,0,0.32,0.84,0.62
10dpf,45.91,0,0,0.45,15.77,0
