stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,periderm
3dpf,2.51,0,0.44,1.13,0
5dpf,0,0,0,0.95,1.78
10dpf,1.15,0.5,0,0,0
