stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
16hpf,0,0,0,0,0,0,1.82,0
24hpf,0.84,0,0,0,0,0,4.26,0
2dpf,4.14,0,8.58,1.01,0.68,1.62,10.91,0
3dpf,4.38,1.05,0.46,1.26,0,0.56,1.18,0
5dpf,0.79,0.96,4.4,0.56,0,0,4.18,0.32
10dpf,17.46,1.44,1.36,0,1.21,0,2.04,1.22
