stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,2.17,0,0,0,4.01,4.98,0.74,0.61,29.59
3dpf,14.23,0,0.8,4.54,1.4,13.91,0,0.49,27.98
5dpf,15.34,1.72,0,4.07,0.97,11.98,2.1,5.17,70.1
10dpf,14.68,3.65,1.69,8.42,0,16.65,3.42,2.43,53.01
