stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
16hpf,0,0,0,0,9.43,0,0,0
19hpf,0,0,0,0,56.71,0,0,3.44
24hpf,7.83,0.94,3.02,0,292.65,3.78,7.47,11.16
2dpf,7.73,0,0,2.95,192.53,5.42,0.53,7.31
3dpf,11.27,0,1.7,2.69,246.51,46.19,0,5.69
5dpf,0.32,0.3,1.5,2.68,231.22,44.9,8.78,61.85
10dpf,4.16,4.25,1.07,16.69,467.95,14.42,0.82,2.14
