stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,15.06,0,10.15,7.85,17.33,1.9,7.1,4.78
3dpf,5.54,0,2.73,1.01,28.2,0,1.94,0.32
5dpf,9.7,3.48,12.4,2.35,25.84,0,3.79,12.03
10dpf,16.23,5.34,1.78,1.6,21.67,1.23,1.8,1.8
