stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
14hpf,0,0,0,0,0,0,3.26
2dpf,6.01,0.48,2.37,1.88,0,0,10.75
3dpf,4.67,0,0,0,2.15,0.8,12.54
5dpf,7.16,0,1.69,1.65,8.42,3.68,90.86
10dpf,5.67,0,5.37,0,11.57,1.86,36.48
