stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,1.9,0,1.49,0,0
3dpf,3.41,0,0,0,1.26
5dpf,0.31,0.47,4.15,0.43,3.53
10dpf,2.75,0,0,0,0
