stage,central_nervous_system,endoderm,lateral_mesoderm,mesenchyme,periderm
2dpf,0,0,0.52,0.8,1.14
3dpf,2.9,0,0,0.39,0.42
5dpf,0.31,0.68,0,2.28,0
10dpf,0.55,0,0,0,0.81
