stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,periderm
2dpf,0.58,0,0.87,0.49,5.13,0,0
3dpf,7.44,0,0.37,0,1.21,0,0.89
5dpf,0.35,0,0,0,4.25,0.67,1.99
10dpf,2.04,0.74,0,0,3.1,0,0
