stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,0,3.39
2dpf,2.74,0,2.16,0,3.4,5.9,17.89
3dpf,1.25,0,0,0,0.41,0,0.43
5dpf,0,0,0,0.29,0,0,1.58
10dpf,0,0.37,1.29,0,0.89,0,0
