stage,central_nervous_system,hematopoietic_system,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0.94
2dpf,0,0,0,0.87,7.13
3dpf,0,0,0.57,0,0.32
5dpf,0,0.59,1.72,1.14,0
10dpf,2.46,0,0,1.56,0.64
