stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
24hpf,0.93,0,0,0,0,0.81,0,0,0
2dpf,17.54,0,3.46,1.33,16.84,6.54,0,3.62,5.54
3dpf,26.49,0.61,0,0,1.76,6.32,0,0.35,1.09
5dpf,1.98,0,1.56,0.3,3.91,5.82,0.47,0,1.61
10dpf,6.3,0.56,0.6,1.21,0,0.91,0,0,0
