stage,central_nervous_system,hematopoietic_system,lateral_mesoderm,mesenchyme,periderm
24hpf,0,0.97,0,0,0
2dpf,0.98,0,2.05,2.79,1.73
3dpf,1.96,0,0,0.36,0
5dpf,0.67,3.94,0,1.59,0.67
10dpf,1.74,7.31,0,0.76,0
