stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,1.19,2.25,0,0,0.54,7.48
3dpf,5.62,0,9.01,0,0,0,3.94
5dpf,0,1.19,23.48,0.32,0.45,0,7.99
10dpf,1.6,0,50.54,0,0,0.65,3.69
