stage,central_nervous_system,mesenchyme,paraxial_mesoderm,periderm
2dpf,9.78,0,0,1.62
3dpf,15.37,0.54,0,1.57
5dpf,78.38,1.35,1.01,3.18
10dpf,8.25,0,0,5.77
