stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.9,0,0,0,0,0,0,0
2dpf,8.38,0,0.67,3.61,1.56,299.34,2,0
3dpf,0.92,0,0.64,0,0,0,0,0.39
5dpf,1.29,0,2.22,0,3.67,31.92,0,1.96
10dpf,0.63,1,0.42,0,0.62,1.96,0,0
