stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,8.63,1.17,3.48,2.12,4.66,0.48,0,1.39,2.27
3dpf,103.01,0,0.85,1.28,5.59,0,0,0.33,0.56
5dpf,11.27,0,1.88,0,17.31,0.78,0.51,2,6.87
10dpf,128.89,0,3.05,1.35,4.08,0,0,0,0.44
