stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,0,0.73,1.72,0,0,0
3dpf,5.59,0,1.24,3.42,0.68,0,0
5dpf,0,0,0,1.64,0,1.25,0
10dpf,3.94,0.43,0,1.42,0,0.38,1.03
