stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
24hpf,0.95,0,0,0,0,0,0
2dpf,3.29,0,1.62,2.32,0.76,0,0.48
3dpf,1.71,0,0,0.8,0,0.4,0.84
5dpf,17.55,0.59,0.31,1.29,0,0.32,1
10dpf,44.32,0,0,2.12,0,0.88,0
