stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
14hpf,12.15,0,0,0,0,0,0,0
16hpf,6.13,0,0,0,28.3,0,0,7.9
19hpf,102.61,0,0,0,22.7,0,0,1.79
24hpf,181.49,1.03,0.86,2.92,16.46,11.89,7.85,5.49
2dpf,61.72,0,0,1.39,2.64,0,0,1.99
3dpf,210.33,0,0,0.71,66,0.6,0,2.32
5dpf,113.32,0.65,0,0.93,17.31,0.36,0,13.7
10dpf,83.64,0,0,0,3.57,0,0,0
