stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.25,0,1.12,5.31,5.6,1.12,0,0.79
3dpf,3.39,0,0,0,3.32,0.35,0,0.37
5dpf,3.04,0.61,0.81,0.49,5.47,0,0.29,4.6
10dpf,7.55,0,0.54,1.75,14.12,1.55,2.46,0
