stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,0.78,0,0.52,0,0
3dpf,0.41,0.53,2.12,0,0
5dpf,0.76,0,0,0.68,0.3
10dpf,1.54,0,0,0,0
