stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,166.76,32.19,0,0,154.11,10.05,0,23.21,360.97,1159.04
12hpf,163.09,63.14,1.83,73.78,359.03,13.94,0,98.82,408.59,510.61
14hpf,454.67,69.46,87.08,285.76,619.23,131.44,0,123.21,675.88,1116.99
16hpf,410.23,96.07,55.49,279.63,526.86,200.35,28.5,77.05,532.01,879.55
19hpf,567.32,12.54,11.01,200.34,380.54,89.58,103.46,31.82,177.29,857.25
24hpf,435.61,23.17,27.01,304.14,640.85,235.89,139.84,16.34,304.85,299.79
2dpf,1640.98,20.54,87.53,498.54,1352.5,2886,340.81,59.77,652.41,1118.27
3dpf,4807.83,37.85,55.33,193.97,262.83,3400.84,135.7,1.06,226.05,456.17
5dpf,658.74,96.49,410.86,721.25,319.94,3555.73,312.53,96.16,502.75,2183.82
10dpf,3145.6,151.89,321.03,374.55,107.64,1690.34,223.76,2.59,256.76,485.13
