stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,9.29,0,1.65,1.74,4.34,0,1.2,0.51
3dpf,148.06,0,0,0.56,3.71,0,0,0
5dpf,10.42,1.99,3.7,1.39,12.01,0,1.06,4.27
10dpf,121.06,1.78,0,0,3.86,1.28,1.54,0
