stage,central_nervous_system,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,4.66,1.02,0,1.12,1.47
3dpf,1.12,0,0,0,0
5dpf,1.75,0,0.6,0,0
10dpf,1.27,0,1.63,0,0.48
