stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,periderm
2dpf,13.02,0,0,0,1.69,0.51,0.71
3dpf,2.94,0,0.3,0.29,3.67,0.57,0.91
5dpf,0.68,0.56,0.3,0,1.81,0,3.1
10dpf,3.18,0.55,0,0,2.04,0,0
