stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,1.6,0.63,1.06,2.22,0,0.51,0.87
3dpf,8.94,0.9,0.4,6.96,0,0.66,0
5dpf,1.8,0,0,1.93,1.76,1.19,0.64
10dpf,5.52,0,0,0.91,0,1.27,0
