stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0,0,0,3.61
2dpf,3.62,0,10.72,0.49,0,0,0,0,60.09
3dpf,3.75,0.34,10.39,1.21,1.16,0,0,0,33.4
5dpf,28.22,5.35,22.46,0.3,7.78,1.18,0.53,0.86,103.15
10dpf,71.71,2.33,16.54,0.59,3.54,0.42,0,0.75,43.51
