stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,11.13,0,0.59,0.52,2.24,1.52,2.1
3dpf,82.37,0,0.3,0,2.81,0,0.4
5dpf,1.72,0,0,0,1.11,0.59,0.74
10dpf,26.5,0.95,0,0,3.5,0.53,0
