stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
19hpf,1.8,0,0,0,0,0,0,0,0
24hpf,0.83,0,0,0,0,0.83,0,2.55,0
2dpf,108.06,0.91,0,0.57,3.28,3.46,0.61,7.41,2.94
3dpf,41.36,0,0,0,0.69,0,0,0,0.41
5dpf,10.89,0.52,1.03,0,4.13,0,0,5.23,1.13
10dpf,61.47,0,0,0,1.67,1.33,0,0.68,0
