stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,5.72,0,0,0,0.7,1.05,0,0.5
3dpf,5.42,0,0.34,0,0,1.94,1.13,0.69
5dpf,1.29,0,0,0,0,0.39,1.22,3.39
10dpf,1.08,0.56,0,1.83,0,1.03,0,0.48
