stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,800.66,0,0,0,0,16.27,0,0,0,18.99
12hpf,402.74,2.64,0,0,25.34,0,0,0,0,8.36
14hpf,575,0,0,0,0,0,0,4.84,0,16.06
16hpf,200.17,0,0,0,0,0,2.25,0,0,12.8
19hpf,941.23,0,0,0,4.73,0,45.01,0,0,24
24hpf,211.8,0,0,2.75,2.84,0,42.3,0,5.48,4.91
2dpf,106.95,0,0,1.29,6.01,4.32,11.05,0,0.96,6.56
3dpf,396.47,0,0,0,0,2.88,0.33,0,0,0
5dpf,73.38,0.84,1.21,1.04,0.69,10.16,3.17,0.5,0.97,4.5
10dpf,267.43,0.39,0.95,0.37,0,3.18,2.57,0,0,0
