stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
24hpf,0,0,0,0,0,0.82,0
2dpf,2.61,0,1.18,2.62,1.35,0,0.52
3dpf,3.84,0,0,0,1.24,0,0.36
5dpf,0.55,3.36,0.76,0,5.08,1.37,0.47
10dpf,2.68,0,0,0,3.21,0,0
