stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,15381.47,193.63,82.35,0,2600.08,176.83,0,359.97,6871.16,4663.22
12hpf,14429.88,319.85,104.27,476.79,3337.75,688.5,36.35,628.11,8368,3803.29
14hpf,7475.96,66.43,501.67,411.73,1552.86,682.88,144.29,70.45,3673.84,2218.19
16hpf,7943.23,228.07,874.91,434.61,2555.54,1102.61,268.36,220.18,4199.58,3184.26
19hpf,8240.55,81.98,276.4,146.75,1224.9,590.51,277.7,34.05,1303.83,1736.49
24hpf,4059.71,64.04,543.62,50.03,716.13,391.25,139.19,6.11,1277.26,458.83
2dpf,843.66,73.16,80.59,80.16,286.12,509.91,79.03,2.63,342.03,243.34
3dpf,863.64,42.16,19.88,23.34,18.63,253.99,22.79,0,65.44,95.05
5dpf,364.6,29.61,169.81,143.71,99.69,1283.12,95.5,56.81,443.71,916.27
10dpf,807.78,118.46,117.1,146.74,122.3,1648.28,59.43,1.48,313.9,255.2
