stage,central_nervous_system,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,paraxial_mesoderm,periderm
2dpf,0,0,1.24,2.94,3.58,1.36,0.93
3dpf,1.57,0,0,0,0.35,0,0
5dpf,0,0.49,0,0,1.16,0,0.39
10dpf,0,0,0,0,0.86,0,0
