stage,central_nervous_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
12hpf,2.47,0,0,0,0,0,0
2dpf,60.47,16.28,0.63,1.56,0.56,0,1.11
3dpf,19.72,1.15,0,3.8,1.47,0.65,0
5dpf,18.25,3.3,0,4.83,0.37,0.3,0.62
10dpf,9.41,0.58,0,1.45,0,0,0
