stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
2dpf,8.44,0,5.49,5.16,0.56,5.02,0,0.74,2.55
3dpf,41.3,0.66,1.17,1.31,0,1.12,0,0,0.54
5dpf,4.46,0,23.73,4.28,1.52,3.96,0.88,1.13,1.51
10dpf,30.26,0,9.59,5.08,0,2.05,0,0.59,0
