stage,central_nervous_system,hematopoietic_system,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,9.8,0,2.47,0.95,0
3dpf,1.77,3.86,0,0,0,0
5dpf,2.71,44.49,3.19,0,0,1.83
10dpf,4.77,7.49,0,0,0,0.39
