stage,central_nervous_system,endoderm,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
19hpf,0,0,0,0,0,1.89,0,0
24hpf,1.44,0,0,0,0,100.46,0.99,0
2dpf,14.21,0,4.07,2.35,1.24,286.49,0.98,3.97
3dpf,1.96,1.22,0,0,0.29,0,0.59,0
5dpf,2.42,0,1.71,0,3.55,36.67,1.55,2.84
10dpf,7.87,1.69,0,0.71,0.86,36.41,0,0
