stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,mesenchyme,paraxial_mesoderm,periderm
10hpf,0,0,0,0,0,0,8.94
19hpf,0,0,0,0,0,0,4.79
3dpf,0.73,0,0,0,0.62,0,2.67
5dpf,6.71,0,0,0,1.38,0,34.25
10dpf,9.02,0.58,0.98,0.37,1.23,1.2,65.66
