stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,notochord,paraxial_mesoderm,periderm
12hpf,0,0,0,0,0,0,0,0,2.62
14hpf,0,0,0,0,0,0,0,0,16.85
19hpf,1.58,0,0,0,0,0,0,0,0
24hpf,0,0,0,0,0,0,0,0,0.85
2dpf,2.2,0,0,0,0,0,0,0,66.58
3dpf,5.94,0.92,0.96,0,2.26,0.91,0,0,12.34
5dpf,4.75,0,6.53,0,2.53,8.03,0.35,0.84,70.25
10dpf,2.97,0,19.2,1.6,1.35,1.23,0,0,25.22
