stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
2dpf,26.95,0,0,0,1.78,12.78,0,0,4.9,2.71
3dpf,322.96,0,0.87,1.73,3.2,60.4,0.38,0,0,1.4
5dpf,93.6,1.43,4.83,3.28,3.17,55.19,1.96,0.42,4.5,7.87
10dpf,318.06,0.77,1.57,1.4,5.16,54.18,0,0,0,3.73
