stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,17.18,0,0,0,0,0,0,0,0,0
12hpf,1.87,0,0,0,0,0,0,0,2.2,2.01
14hpf,2.45,0,3.13,0,0,2.59,0,0,0,2.94
16hpf,8.49,0,0,0,0,0,0,0,1.74,7.35
19hpf,6.75,0,0,0,0,0,0,0,0,3.68
24hpf,15.83,0,0,0,1.83,0,0,0,0.93,2.14
2dpf,318.39,2.3,12.62,22.46,43.36,118.91,47.61,0.81,50.31,76.68
3dpf,239.15,5.43,11.02,11.2,11.48,135.48,15.71,0,11.84,39.53
5dpf,185.51,9.15,36.23,40.63,16.62,225.78,36.85,6.52,48.67,190.45
10dpf,244.43,9.33,39.41,26.47,12.42,107.64,21.87,0,20.98,71.9
