stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,paraxial_mesoderm,periderm
2dpf,0,2.49,0,29.24,0,0,0,0,0
3dpf,9.7,22.62,0,65.42,1.42,2.79,0.55,0,1.03
5dpf,10.72,41.49,1.09,118.73,8.71,21.12,1.99,4.1,9.67
10dpf,38.95,279.12,5.16,344.84,2.93,15.51,1.59,7.35,3.09
