stage,central_nervous_system,lateral_mesoderm,mesenchyme,neural_crest
2dpf,0.69,1.69,0.49,0
3dpf,2.37,0,1.69,0
5dpf,0,0,0.76,0.35
10dpf,2.38,0,1.84,0
