stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,17.05,0,0,0,0,0,0,0,0,108.63
12hpf,7.65,7.28,4.46,0,7.55,0,0,6.25,0,62.04
14hpf,23.28,5.16,6.29,2.26,14.08,5.87,0,4.86,16.38,298.92
16hpf,36.05,55.07,0,29.52,81.75,15.22,1.74,16.12,26.74,301.07
19hpf,57.31,2.31,0,51.13,93.64,16.12,5.51,5.67,5.01,1269.06
24hpf,32.24,6.73,4.6,9.95,139.99,27.7,1.88,0,5.58,423.86
2dpf,809.7,112.88,45.34,235.44,664.23,1188.68,210.23,8.75,298.78,962.21
3dpf,190.19,195.95,5.89,186.91,59.61,641.51,24.68,0,31.21,29.99
5dpf,65.47,112.29,15.67,338.51,36.71,363.56,39.36,4.11,45.93,93.78
10dpf,202.36,261.63,6.75,298.98,38.93,427.28,48.38,0.57,38.12,16.72
