stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1064.21,8.83,51.79,0,249.7,18.1,0,117.76,594.48,255.45
12hpf,2942.88,62.37,64.79,119.44,616.13,62.71,2.28,233.73,2494.14,780.26
14hpf,1295.5,11.17,160.62,41.31,305.51,150.76,25.82,31.25,1088.33,307.87
16hpf,1396.51,42.53,239.22,61.96,614.63,276.08,65.23,63.56,1247.07,546.96
19hpf,803.44,11.48,52.04,18.87,186.21,75.32,28.23,1.75,279.75,158.32
24hpf,749.43,13.05,52.85,8.74,218.68,118.73,52.91,2.11,336.18,71.03
2dpf,301.25,18.83,33.06,40.19,126.07,186.21,38.24,2.98,119.76,57.69
3dpf,401.75,20.22,5.62,17.51,10.57,97.19,12.08,0,20.13,18.51
5dpf,134.03,7.33,53.91,58.3,26.13,373.65,34.73,8.16,101.84,231.28
10dpf,258.45,17.21,29.38,37.57,18.94,189.78,16.84,0,61.13,35.83
