stage,central_nervous_system,endoderm,hematopoietic_system,intermediate_mesoderm,lateral_mesoderm,mesenchyme,neural_crest,notochord,paraxial_mesoderm,periderm
10hpf,1923.54,15.68,19.26,0,229.83,61.04,0,282.28,2199.41,127.4
12hpf,1646.34,54.54,21.82,38.84,368.34,138.53,0,275.77,1402.71,276.18
14hpf,1536.17,30.71,11.57,164.12,196.65,119.98,2.39,130.76,916.58,577.73
16hpf,438.94,27.28,4.36,21.17,192.85,83.96,2.05,103.49,464.25,468.87
19hpf,819.14,8.74,1.61,5.05,101.44,35.03,0,57.33,159.4,531.65
24hpf,211.53,2.38,10.88,10.92,145.83,83.36,1.66,25.32,142.76,256.24
2dpf,385.63,4.23,71.81,52.18,251.4,516.45,10.34,5.95,140.61,146.44
3dpf,250.31,6.12,52.79,38.86,20.55,1214.37,7.19,0,54.97,122.03
5dpf,172.78,10.99,100.51,154.91,63.92,1193.06,14.47,1.1,106.69,567.1
10dpf,179.7,18,62.8,39.68,9.68,971.8,9.54,0.71,80.06,122.14
